date,ID,lat,long,value
2008-11,ASN00061287,-32.1852,150.1737,900
2008-11,ASN00061336,-33.1556,150.6847,690
2008-11,ASN00061294,-33.4666,151.4126,788
2008-11,ASN00061295,-32.8108,151.3396,770
2008-11,ASN00061306,-31.8988,150.658,1075
2008-11,ASN00061309,-32.6881,150.9728,930
2008-11,ASN00061324,-32.2451,150.513,914
2008-11,ASN00061327,-32.8248,151.2613,870
2008-11,ASN00061329,-32.8323,151.3085,592
2008-11,ASN00061334,-33.0488,150.2325,0
2008-11,ASN00061205,-33.0297,151.1401,1038
2008-11,ASN00061339,-32.5584,151.8043,896
2008-11,ASN00061288,-32.3322,151.4595,554
2008-11,ASN00061201,-33.0259,151.1882,798
2008-11,ASN00061110,-32.8736,150.7936,1020
2008-11,ASN00061192,-32.2092,150.7365,674
2008-11,ASN00061054,-32.7103,152.1612,1053
2008-11,ASN00061346,-31.8626,151.4398,2526
2008-11,ASN00061041,-33.0955,151.5506,464
2008-11,ASN00061055,-32.9185,151.7985,664
2008-11,ASN00061071,-32.4027,151.9664,916
2008-11,ASN00061078,-32.7932,151.8359,882
2008-11,ASN00061092,-32.5932,151.3335,586
2008-11,ASN00061093,-33.3653,151.3264,1015
2008-11,ASN00061095,-32.1939,151.0932,886
2008-11,ASN00061096,-32.5997,151.618,320
2008-11,ASN00061097,-31.9201,151.2355,1226
2008-11,ASN00061100,-32.7667,151.0872,758
2008-11,ASN00061106,-32.3564,151.8059,786
2008-11,ASN00061119,-33.385,150.9856,610
2008-11,ASN00061130,-32.5113,150.7968,770
2008-11,ASN00061135,-32.1018,151.2333,602
2008-11,ASN00061143,-32.654,151.021,780
2008-11,ASN00061151,-32.2426,151.683,548
2008-11,ASN00061152,-32.9995,151.2908,530
2008-11,ASN00061170,-32.2809,151.7948,822
2008-11,ASN00061191,-32.6126,150.9761,754
2008-11,ASN00061196,-31.7069,151.2131,976
2008-11,ASN00061349,-32.5667,151.6083,505
2008-11,ASN00062021,-32.5956,149.5956,1688
2008-11,ASN00061360,-32.05,150.8528,440
2008-11,ASN00062100,-32.7244,150.229,1938
2008-11,ASN00062101,-32.5628,149.6149,1628
2008-11,ASN00062102,-32.5204,150.0817,989
2008-11,ASN00063005,-33.4289,149.5559,1173
2008-11,ASN00063013,-33.5366,150.4413,812
2008-11,ASN00063028,-33.6929,150.5291,704
2008-11,ASN00063029,-33.744,149.1046,1376
2008-11,ASN00063035,-33.0362,149.4146,1046
2008-11,ASN00063036,-33.8199,150.0227,1135
2008-11,ASN00063039,-33.7122,150.3087,1110
2008-11,ASN00063043,-33.5343,150.6338,220
2008-11,ASN00063049,-33.6094,150.0856,1136
2008-11,ASN00063061,-33.8222,149.3244,1052
2008-11,ASN00063063,-33.6774,149.8374,1244
2008-11,ASN00063073,-33.6896,149.5633,682
2008-11,ASN00063076,-33.0807,149.6901,902
2008-11,ASN00063113,-33.5497,148.91,668
2008-11,ASN00063081,-33.6956,150.5408,700
2008-11,ASN00063093,-34.3093,149.9677,1062
2008-11,ASN00061017,-32.4022,151.7582,292
2008-11,ASN00063114,-33.3439,149.1617,1166
2008-11,ASN00062099,-32.8366,148.9963,933
2008-11,ASN00061350,-32.1714,151.5942,632
2008-11,ASN00062093,-32.7236,149.7702,1816
2008-11,ASN00062075,-32.4753,149.5151,1470
2008-11,ASN00061363,-32.0335,150.8264,586
2008-11,ASN00061366,-33.2815,151.5766,1120
2008-11,ASN00061372,-31.8017,150.925,1520
2008-11,ASN00061373,-31.9583,150.8567,738
2008-11,ASN00061374,-32.2199,150.9193,200
2008-11,ASN00061375,-33.2894,151.2107,1030
2008-11,ASN00061376,-33.0759,151.5382,652
2008-11,ASN00061377,-33.0933,151.6317,774
2008-11,ASN00061381,-33.4036,151.3928,770
2008-11,ASN00061382,-33.1681,151.2181,1140
2008-11,ASN00061383,-33.2528,151.3164,950
2008-11,ASN00061385,-33.0789,151.3403,1150
2008-11,ASN00061387,-33.245,151.5119,1112
2008-11,ASN00061392,-31.7416,150.7937,1626
2008-11,ASN00061394,-33.2177,151.1251,1080
2008-11,ASN00061405,-32.6753,151.6219,868
2008-11,ASN00061406,-33.0831,151.6511,60
2008-11,ASN00062003,-32.6657,149.1016,1856
2008-11,ASN00062009,-31.9963,149.9856,490
2008-11,ASN00062013,-32.3634,149.5329,1096
2008-11,ASN00062032,-32.3592,149.9484,1033
2008-11,ASN00062089,-32.8936,149.3808,1526
2008-11,ASN00061014,-32.6385,151.4173,624
2008-11,ASN00070165,-36.3541,149.198,790
2008-11,ASN00061010,-32.5879,151.7813,836
2008-11,ASN00058167,-28.4147,153.3339,2400
2008-11,ASN00058171,-28.9263,153.4178,2024
2008-11,ASN00058180,-28.6069,153.2083,1840
2008-11,ASN00058186,-28.3283,153.4,2200
2008-11,ASN00058193,-28.3538,153.293,2555
2008-11,ASN00058194,-28.3811,152.7174,2686
2008-11,ASN00058198,-28.8353,153.5585,2506
2008-11,ASN00058199,-28.7364,153.1634,1596
2008-11,ASN00058201,-28.7967,153.2386,1330
2008-11,ASN00058165,-28.6229,153.409,2560
2008-11,ASN00058202,-28.7406,153.075,1830
2008-11,ASN00058206,-28.7231,153.3614,1680
2008-11,ASN00058208,-28.8775,153.052,1680
2008-11,ASN00058212,-29.183,153.3964,3004
2008-11,ASN00058214,-28.8343,153.2616,1320
2008-11,ASN00058216,-28.6399,153.6358,474
2008-11,ASN00058220,-28.705,152.8414,1624
2008-11,ASN00058222,-29.7847,153.2639,1410
2008-11,ASN00059002,-30.65,152.8486,1279
2008-11,ASN00059006,-30.1619,153.0982,1742
2008-11,ASN00058204,-28.3217,153.3467,2560
2008-11,ASN00058162,-28.7278,153.4622,1900
2008-11,ASN00058161,-29.7583,153.0297,1408
2008-11,ASN00058158,-28.3395,153.3809,2584
2008-11,ASN00058027,-29.4227,153.2533,2074
2008-11,ASN00063117,-33.6739,149.0471,1009
2008-11,ASN00058036,-28.31,153.2228,3040
2008-11,ASN00058040,-28.5451,153.4948,2742
2008-11,ASN00058044,-28.5966,153.2233,1514
2008-11,ASN00058045,-29.9691,152.7265,526
2008-11,ASN00058056,-28.2025,153.5502,5120
2008-11,ASN00058059,-29.6309,153.0286,1610
2008-11,ASN00058068,-29.4133,153.0153,1700
2008-11,ASN00058070,-28.6384,153.4128,2504
2008-11,ASN00058077,-29.6224,152.9605,1256
2008-11,ASN00058079,-29.7619,153.1047,1528
2008-11,ASN00058080,-29.87,153.2653,0
2008-11,ASN00058097,-29.1514,153.2792,2452
2008-11,ASN00058099,-29.2822,152.9888,1914
2008-11,ASN00058102,-29.737,152.7852,1128
2008-11,ASN00058113,-28.4738,153.0861,2218
2008-11,ASN00058127,-28.7319,153.4065,1685
2008-11,ASN00058129,-28.4658,153.2632,486
2008-11,ASN00058147,-28.6696,153.2789,1651
2008-11,ASN00058148,-28.5276,153.1519,2560
2008-11,ASN00059007,-31.0711,152.7717,1246
2008-11,ASN00059009,-30.2358,153.0163,1449
2008-11,ASN00059019,-30.3641,152.4061,1204
2008-11,ASN00059030,-30.9225,153.087,1196
2008-11,ASN00060095,-32.375,152.3808,1310
2008-11,ASN00060096,-32.2583,152.1208,290
2008-11,ASN00060099,-32.4436,152.1561,1060
2008-11,ASN00060104,-31.4138,151.598,1370
2008-11,ASN00060106,-31.6647,152.0637,968
2008-11,ASN00060112,-32.0525,151.9147,898
2008-11,ASN00060116,-31.4367,152.4633,1044
2008-11,ASN00060117,-31.8833,152.15,975
2008-11,ASN00060118,-31.7753,152.0778,770
2008-11,ASN00060121,-31.5667,152.2401,1326
2008-11,ASN00060122,-31.8922,152.2739,1080
2008-11,ASN00060128,-31.5833,151.3167,3860
2008-11,ASN00060130,-31.2936,152.3121,1783
2008-11,ASN00060137,-31.7683,151.8889,760
2008-11,ASN00060139,-31.4336,152.8655,1000
2008-11,ASN00060141,-31.8896,152.512,1345
2008-11,ASN00060144,-32.3796,152.5062,1392
2008-11,ASN00060146,-31.9572,152.585,774
2008-11,ASN00060147,-31.7361,152.3989,10
2008-11,ASN00060148,-32.1625,152.2614,880
2008-11,ASN00061007,-32.0332,150.5836,950
2008-11,ASN00060090,-31.3422,152.341,1442
2008-11,ASN00061012,-33.0853,151.4633,864
2008-11,ASN00060085,-31.3865,152.2482,3052
2008-11,ASN00060065,-32.2942,152.3047,1020
2008-11,ASN00059040,-30.3107,153.1187,1962
2008-11,ASN00059047,-31.1802,152.9681,1632
2008-11,ASN00059070,-30.4508,152.6231,1650
2008-11,ASN00059107,-30.566,152.6528,1234
2008-11,ASN00059110,-30.6688,152.7638,838
2008-11,ASN00059113,-30.3098,152.7636,1844
2008-11,ASN00059118,-30.2493,152.463,1574
2008-11,ASN00059122,-30.8217,152.5067,1090
2008-11,ASN00059124,-29.9806,152.7222,1705
2008-11,ASN00059128,-30.9783,152.5106,810
2008-11,ASN00059138,-30.6639,152.6528,2070
2008-11,ASN00059139,-30.1014,153.0009,1954
2008-11,ASN00059140,-30.3442,152.7187,2254
2008-11,ASN00060002,-32.4129,152.2079,322
2008-11,ASN00060015,-32.0063,151.9597,426
2008-11,ASN00060017,-31.7004,152.5833,1020
2008-11,ASN00060024,-31.7816,152.6684,1090
2008-11,ASN00060031,-31.3364,152.7852,1275
2008-11,ASN00060036,-31.862,152.3444,1172
2008-11,ASN00060042,-32.1532,151.9511,664
2008-11,ASN00060046,-31.6877,152.2688,1322
2008-11,ASN00060075,-31.95,151.7923,704
2008-11,ASN00063118,-33.5156,150.4892,1472
2008-11,ASN00070147,-34.5604,149.7381,732
2008-11,ASN00063132,-33.3808,150.0818,950
2008-11,ASN00068247,-34.7679,150.562,714
2008-11,ASN00068248,-34.6625,150.4333,510
2008-11,ASN00068249,-34.9636,150.0967,590
2008-11,ASN00068252,-34.6708,150.8497,428
2008-11,ASN00068255,-34.4875,150.4014,680
2008-11,ASN00069002,-36.6884,149.838,620
2008-11,ASN00069003,-36.6278,149.5705,420
2008-11,ASN00069006,-35.7011,149.7896,738
2008-11,ASN00069010,-35.4489,149.799,906
2008-11,ASN00068246,-34.5707,150.8383,488
2008-11,ASN00069013,-36.7677,149.6951,302
2008-11,ASN00069015,-37.0557,149.9053,1152
2008-11,ASN00069017,-36.2519,150.2275,802
2008-11,ASN00069018,-35.9093,150.1532,824
2008-11,ASN00069019,-36.8402,149.5257,1162
2008-11,ASN00069022,-36.2144,150.1358,1116
2008-11,ASN00069023,-35.6488,150.1454,778
2008-11,ASN00069029,-37.3623,149.6984,1558
2008-11,ASN00069033,-35.9017,149.9611,680
2008-11,ASN00069035,-35.7564,149.815,730
2008-11,ASN00069014,-36.3881,149.8882,1041
2008-11,ASN00068245,-34.9528,150.7019,431
2008-11,ASN00068243,-34.5776,150.5118,664
2008-11,ASN00068241,-34.5638,150.79,428
2008-11,ASN00068072,-34.9469,150.5353,608
2008-11,ASN00068080,-34.9158,150.7312,518
2008-11,ASN00068083,-34.9282,150.7484,518
2008-11,ASN00068088,-35.0938,150.6228,608
2008-11,ASN00068110,-34.4829,150.8555,560
2008-11,ASN00068125,-34.0904,150.5052,666
2008-11,ASN00068151,-35.0936,150.8049,680
2008-11,ASN00068160,-34.0542,150.8772,450
2008-11,ASN00068181,-34.7275,150.5208,480
2008-11,ASN00068192,-34.0391,150.689,440
2008-11,ASN00068200,-34.2075,150.7095,410
2008-11,ASN00068202,-34.6033,150.5487,342
2008-11,ASN00068213,-34.8667,150.605,390
2008-11,ASN00068215,-34.4167,150.1967,410
2008-11,ASN00068216,-34.1194,150.7402,520
2008-11,ASN00068217,-34.6866,150.5253,462
2008-11,ASN00068224,-34.5858,150.6264,630
2008-11,ASN00068228,-34.3691,150.9291,274
2008-11,ASN00068229,-35.2439,150.5098,712
2008-11,ASN00068233,-34.8517,150.3883,300
2008-11,ASN00068239,-34.5253,150.4217,580
2008-11,ASN00069036,-36.0876,150.0508,906
2008-11,ASN00069041,-35.2514,149.9158,660
2008-11,ASN00069042,-35.7661,149.9416,756
2008-11,ASN00069048,-35.7581,149.8252,608
2008-11,ASN00070016,-35.5889,149.4478,1212
2008-11,ASN00070025,-34.4578,149.4693,520
2008-11,ASN00070032,-35.2274,148.9139,816
2008-11,ASN00070043,-34.7823,149.2681,480
2008-11,ASN00070045,-35.1548,149.057,672
2008-11,ASN00070054,-36.2009,149.0602,608
2008-11,ASN00070060,-35.1559,149.7725,856
2008-11,ASN00070061,-35.5646,149.7406,914
2008-11,ASN00070071,-34.6514,149.5024,826
2008-11,ASN00070077,-34.9031,149.67,652
2008-11,ASN00070080,-34.4048,149.8197,975
2008-11,ASN00070084,-36.9325,148.9393,1424
2008-11,ASN00070106,-36.8439,149.3897,874
2008-11,ASN00070112,-34.7226,149.1816,542
2008-11,ASN00070117,-34.7169,149.1207,690
2008-11,ASN00070124,-34.3024,149.8767,1632
2008-11,ASN00070131,-34.545,149.6245,830
2008-11,ASN00070143,-34.6389,149.9541,423
2008-11,ASN00070144,-34.4084,149.8836,900
2008-11,ASN00070161,-36.425,149.1139,1030
2008-11,ASN00058023,-28.7908,153.3958,1778
2008-11,ASN00070005,-36.9113,149.2379,1014
2008-11,ASN00068044,-34.4474,150.4568,622
2008-11,ASN00069150,-35.3785,150.0032,887
2008-11,ASN00069147,-36.9077,149.8989,1326
2008-11,ASN00069049,-35.1165,150.0847,920
2008-11,ASN00069050,-36.2967,149.843,1286
2008-11,ASN00069052,-35.7343,150.0508,712
2008-11,ASN00069054,-36.2967,149.51,882
2008-11,ASN00069062,-35.9446,149.5876,1180
2008-11,ASN00069065,-36.5676,149.7511,1063
2008-11,ASN00069066,-36.9296,149.646,806
2008-11,ASN00069068,-36.6036,149.9984,762
2008-11,ASN00069088,-36.1935,149.4735,817
2008-11,ASN00069114,-36.5404,149.8229,772
2008-11,ASN00069121,-35.4411,150.2857,1000
2008-11,ASN00069127,-35.6864,149.8386,636
2008-11,ASN00069132,-35.4253,149.7835,784
2008-11,ASN00069133,-36.6631,149.5139,510
2008-11,ASN00069134,-35.7234,150.1872,876
2008-11,ASN00069137,-37.2622,150.0504,1084
2008-11,ASN00069138,-35.3635,150.4827,694
2008-11,ASN00069139,-36.6722,149.8191,578
2008-11,ASN00069140,-36.4948,149.7434,800
2008-11,ASN00069142,-35.924,150.0362,860
2008-11,ASN00069145,-35.9775,149.8611,1100
2008-11,ASN00069148,-35.9004,150.1437,716
2008-11,ASN00063119,-34.2347,149.265,1284
2008-11,ASN00068035,-34.6642,150.7586,594
2008-11,ASN00068007,-34.0254,150.6455,514
2008-11,ASN00064017,-31.3304,149.2699,1478
2008-11,ASN00064024,-31.5622,148.9547,1082
2008-11,ASN00064025,-31.8231,149.72,808
2008-11,ASN00064027,-31.3125,149.2048,1374
2008-11,ASN00064029,-32.0156,149.3925,684
2008-11,ASN00064050,-31.646,149.6209,990
2008-11,ASN00064054,-31.7914,149.6705,924
2008-11,ASN00065000,-32.4975,148.7488,1374
2008-11,ASN00065010,-33.2869,148.7396,1010
2008-11,ASN00064015,-31.8227,149.1217,572
2008-11,ASN00065013,-33.4278,148.3721,794
2008-11,ASN00065020,-33.183,148.6941,980
2008-11,ASN00065022,-33.1628,148.5879,1044
2008-11,ASN00065023,-33.0866,148.8598,930
2008-11,ASN00065030,-32.5192,148.5187,866
2008-11,ASN00065034,-32.5635,148.9503,1354
2008-11,ASN00065041,-33.0956,148.8692,956
2008-11,ASN00065051,-32.9283,148.7547,1058
2008-11,ASN00065068,-33.1281,148.2428,984
2008-11,ASN00065070,-32.2206,148.5753,1100
2008-11,ASN00065019,-33.6146,148.435,720
2008-11,ASN00064010,-32.1141,149.0365,1056
2008-11,ASN00064009,-32.0159,149.3964,838
2008-11,ASN00064008,-31.2712,149.2714,1620
2008-11,ASN00063142,-33.577,149.8591,1402
2008-11,ASN00063146,-33.5544,150.0526,910
2008-11,ASN00063214,-33.3561,149.4058,938
2008-11,ASN00063229,-33.6773,148.6115,750
2008-11,ASN00063234,-33.6708,148.8565,845
2008-11,ASN00063245,-33.6492,149.0759,914
2008-11,ASN00063246,-33.5105,150.3711,1036
2008-11,ASN00063254,-33.3211,149.0828,1203
2008-11,ASN00063271,-34.0417,149.3611,1268
2008-11,ASN00063283,-33.7,150.0278,990
2008-11,ASN00063287,-33.4111,149.5861,1040
2008-11,ASN00063290,-33.4983,150.5215,990
2008-11,ASN00063291,-33.412,149.654,1360
2008-11,ASN00063292,-33.6185,150.2741,1002
2008-11,ASN00063293,-33.74,149.8822,770
2008-11,ASN00063295,-33.6297,150.2803,910
2008-11,ASN00063297,-33.5728,149.9128,140
2008-11,ASN00063298,-33.6144,149.6981,940
2008-11,ASN00063302,-33.8275,149.6033,950
2008-11,ASN00063303,-33.3813,149.127,1330
2008-11,ASN00063304,-33.7181,149.5106,260
2008-11,ASN00065084,-33.3711,148.5917,288
2008-11,ASN00065096,-33.2682,148.3945,640
2008-11,ASN00065098,-32.6833,148.9167,1174
2008-11,ASN00065099,-32.3778,148.8741,1258
2008-11,ASN00066204,-34.0009,151.0738,613
2008-11,ASN00067002,-33.6667,150.6696,768
2008-11,ASN00067017,-33.8136,150.9392,768
2008-11,ASN00067019,-33.8193,150.9127,730
2008-11,ASN00067021,-33.6165,150.7477,602
2008-11,ASN00067023,-33.4972,151.0931,606
2008-11,ASN00067026,-33.7704,150.9318,726
2008-11,ASN00067027,-33.8902,150.5934,21
2008-11,ASN00067033,-33.6022,150.7794,846
2008-11,ASN00067094,-33.4383,150.8917,604
2008-11,ASN00067104,-33.6617,150.9,730
2008-11,ASN00067105,-33.6004,150.7761,838
2008-11,ASN00067108,-33.8969,150.7281,710
2008-11,ASN00067109,-33.7678,150.9814,665
2008-11,ASN00067110,-33.7858,150.9236,675
2008-11,ASN00067111,-33.7931,151.0167,740
2008-11,ASN00067112,-33.7672,151.0186,300
2008-11,ASN00067113,-33.7195,150.6783,624
2008-11,ASN00067114,-33.8667,150.8611,750
2008-11,ASN00067119,-33.8511,150.8567,684
2008-11,ASN00068000,-34.5712,150.7761,370
2008-11,ASN00066194,-33.9057,151.1134,652
2008-11,ASN00068024,-34.2272,150.9111,640
2008-11,ASN00066188,-33.7402,151.2173,876
2008-11,ASN00066156,-33.7791,151.1121,346
2008-11,ASN00065103,-33.3627,147.9205,496
2008-11,ASN00065106,-32.0358,148.6552,1034
2008-11,ASN00065111,-33.8449,148.6497,856
2008-11,ASN00065112,-33.4818,148.2608,578
2008-11,ASN00066011,-33.8,151.2,620
2008-11,ASN00066013,-33.8523,151.0985,670
2008-11,ASN00066034,-33.8507,151.1295,774
2008-11,ASN00066036,-33.9186,151.1402,440
2008-11,ASN00066037,-33.9465,151.1731,536
2008-11,ASN00066048,-33.8483,151.1105,782
2008-11,ASN00066052,-33.9096,151.2419,668
2008-11,ASN00066058,-33.9942,151.1292,610
2008-11,ASN00066059,-33.6908,151.2253,808
2008-11,ASN00066073,-33.9105,151.2276,770
2008-11,ASN00066078,-34.0517,150.98,484
2008-11,ASN00066080,-33.7809,151.2044,780
2008-11,ASN00066098,-33.8809,151.2658,642
2008-11,ASN00066124,-33.7917,151.0181,782
2008-11,ASN00066128,-33.5965,151.3221,336
2008-11,ASN00066137,-33.9181,150.9864,756
2008-11,ASN00066142,-33.6761,151.1818,670
2008-11,ASN00066176,-34.0658,151.0567,590
2008-11,ASN00058020,-28.2886,153.3651,2760
2008-11,ASN00040973,-27.7472,153.1919,2497
2008-11,ASN00058012,-29.4333,153.3633,1914
2008-11,ASN00043035,-27.159,149.0703,808
2008-11,ASN00043037,-26.2094,149.0894,880
2008-11,ASN00043043,-26.6133,149.3878,642
2008-11,ASN00043045,-28.0944,148.9731,544
2008-11,ASN00043051,-26.2625,149.2389,554
2008-11,ASN00043052,-27.0006,149.4969,496
2008-11,ASN00043060,-26.0756,147.9044,332
2008-11,ASN00043061,-25.9847,148.5567,1153
2008-11,ASN00043065,-27.7683,148.7147,1360
2008-11,ASN00043020,-26.4888,147.9777,464
2008-11,ASN00043080,-27.2275,148.7411,772
2008-11,ASN00043093,-26.6064,148.5372,810
2008-11,ASN00043095,-27.3867,149.3878,816
2008-11,ASN00043099,-26.82,148.0244,652
2008-11,ASN00043101,-27.3117,148.8267,580
2008-11,ASN00043102,-26.49,147.9792,380
2008-11,ASN00043105,-26.4083,148.7833,1040
2008-11,ASN00043106,-26.5089,148.1314,694
2008-11,ASN00043108,-25.96,148.3867,518
2008-11,ASN00043109,-28.0489,148.5942,414
2008-11,ASN00043091,-26.5442,148.7778,546
2008-11,ASN00043015,-25.8428,148.5669,1684
2008-11,ASN00042116,-28.23,149.5617,774
2008-11,ASN00042115,-28.0697,149.9794,636
2008-11,ASN00041534,-28.2111,152.0275,1990
2008-11,ASN00041535,-28.3731,152.14,1590
2008-11,ASN00041536,-28.2883,152.1053,1530
2008-11,ASN00041537,-28.3394,152.2944,1750
2008-11,ASN00041540,-29.1694,151.3414,1556
2008-11,ASN00041543,-28.0719,151.1861,1276
2008-11,ASN00041545,-27.6539,150.9136,1260
2008-11,ASN00041547,-28.9236,151.9289,2392
2008-11,ASN00041548,-28.8675,151.1611,460
2008-11,ASN00041551,-26.9669,151.4847,1110
2008-11,ASN00042002,-27.2067,150.2828,718
2008-11,ASN00042016,-27.3411,150.0619,1178
2008-11,ASN00042022,-27.3236,149.8828,948
2008-11,ASN00042023,-26.6581,150.1844,714
2008-11,ASN00042025,-26.5519,150.6322,882
2008-11,ASN00042034,-27.1689,150.0019,840
2008-11,ASN00042035,-26.6439,149.6278,572
2008-11,ASN00042078,-26.9186,150.4722,776
2008-11,ASN00042100,-27.7644,150.0694,854
2008-11,ASN00042104,-28.3839,149.6747,992
2008-11,ASN00042112,-26.6569,150.1819,672
2008-11,ASN00043112,-26.7997,148.5989,400
2008-11,ASN00044010,-28.0336,147.4803,527
2008-11,ASN00044021,-26.4139,146.2558,432
2008-11,ASN00044026,-28.0706,145.6808,638
2008-11,ASN00045007,-26.1133,144.1333,360
2008-11,ASN00045009,-27.4008,141.8114,502
2008-11,ASN00045015,-26.6125,144.2578,498
2008-11,ASN00045025,-27.9867,143.815,492
2008-11,ASN00045029,-28.0722,141.5317,364
2008-11,ASN00046002,-29.7656,143.1142,671
2008-11,ASN00046006,-29.0885,141.2033,470
2008-11,ASN00046012,-31.5194,143.385,414
2008-11,ASN00046015,-31.4459,142.1352,302
2008-11,ASN00046022,-31.4469,143.6548,396
2008-11,ASN00046043,-31.5631,143.3747,674
2008-11,ASN00046052,-29.4089,143.3808,388
2008-11,ASN00046124,-29.8718,142.434,568
2008-11,ASN00046126,-29.4448,142.0567,768
2008-11,ASN00046128,-31.0867,141.7017,328
2008-11,ASN00046129,-30.8517,143.0742,410
2008-11,ASN00047013,-32.9669,143.1071,486
2008-11,ASN00047016,-34.0398,141.2652,288
2008-11,ASN00047019,-32.3937,142.4173,398
2008-11,ASN00047022,-32.4757,143.9409,510
2008-11,ASN00047029,-33.3856,142.5696,370
2008-11,ASN00045003,-26.9011,144.3386,550
2008-11,ASN00041533,-28.2292,152.2269,1270
2008-11,ASN00044223,-25.4536,147.3031,1202
2008-11,ASN00044208,-26.1394,145.6639,816
2008-11,ASN00044029,-26.8583,146.0278,535
2008-11,ASN00044038,-27.02,147.1536,902
2008-11,ASN00044040,-26.1108,144.8728,270
2008-11,ASN00044041,-25.9719,146.6189,532
2008-11,ASN00044044,-26.3453,147.1258,385
2008-11,ASN00044045,-27.4133,147.4314,691
2008-11,ASN00044047,-26.44,147.6942,298
2008-11,ASN00044050,-26.4156,147.1131,216
2008-11,ASN00044054,-28.8061,147.1194,566
2008-11,ASN00044056,-26.4458,147.5453,418
2008-11,ASN00044057,-25.4992,146.5442,810
2008-11,ASN00044070,-26.375,147.0394,405
2008-11,ASN00044075,-27.265,148.0814,614
2008-11,ASN00044111,-25.8517,146.1894,1132
2008-11,ASN00044137,-27.8717,148.0344,534
2008-11,ASN00044142,-27.6844,147.6981,622
2008-11,ASN00044153,-28.1631,145.0431,591
2008-11,ASN00044154,-28.3875,148.3111,296
2008-11,ASN00044174,-27.62,145.8281,990
2008-11,ASN00044181,-28.9972,144.4094,342
2008-11,ASN00044194,-28.3544,148.8217,702
2008-11,ASN00044211,-25.3353,147.3,1500
2008-11,ASN00047033,-33.4268,142.5719,331
2008-11,ASN00041532,-28.3558,151.9967,1640
2008-11,ASN00041530,-28.2006,152.2156,1800
2008-11,ASN00041083,-28.0694,151.7797,1360
2008-11,ASN00041085,-28.3253,152.3942,2008
2008-11,ASN00041086,-26.6653,151.3969,992
2008-11,ASN00041090,-26.5392,151.1347,646
2008-11,ASN00041091,-26.8086,151.0806,1360
2008-11,ASN00041095,-28.6617,151.9339,1536
2008-11,ASN00041096,-27.5094,151.9547,2273
2008-11,ASN00041098,-28.2858,152.2425,1874
2008-11,ASN00041100,-28.8544,151.1681,1774
2008-11,ASN00041082,-27.7156,151.6333,1684
2008-11,ASN00041106,-27.9651,152.0752,1846
2008-11,ASN00041120,-28.1897,152.2064,1984
2008-11,ASN00041128,-28.4997,150.5928,1276
2008-11,ASN00041134,-28.3128,152.4025,1804
2008-11,ASN00041145,-26.8397,151.165,1240
2008-11,ASN00041152,-27.9753,150.9225,978
2008-11,ASN00041162,-28.2694,150.8106,1194
2008-11,ASN00041166,-27.6764,151.6022,1568
2008-11,ASN00041170,-27.5433,151.6383,1562
2008-11,ASN00041175,-28.6217,151.9533,1518
2008-11,ASN00041116,-28.9231,151.9306,1574
2008-11,ASN00041072,-27.4831,151.6003,2075
2008-11,ASN00041056,-28.3344,152.2953,2122
2008-11,ASN00041053,-27.3675,151.5897,2632
2008-11,ASN00070214,-35.6311,149.5,1098
2008-11,ASN00040965,-27.2442,153.0867,3050
2008-11,ASN00040969,-27.0717,153.1058,2492
2008-11,ASN00040976,-27.4753,152.9753,3671
2008-11,ASN00040978,-27.0797,153.1803,2400
2008-11,ASN00040979,-27.1247,152.9356,3560
2008-11,ASN00040980,-27.1822,153.0186,3000
2008-11,ASN00041005,-26.9322,151.4503,1314
2008-11,ASN00041012,-26.6764,150.8992,1000
2008-11,ASN00041013,-28.2264,152.0661,1970
2008-11,ASN00041014,-28.3539,151.6281,1360
2008-11,ASN00041016,-27.5331,151.2025,1564
2008-11,ASN00041018,-27.9317,151.9058,2308
2008-11,ASN00041022,-28.5,151.9722,1831
2008-11,ASN00041024,-27.2067,151.8467,1966
2008-11,ASN00041025,-27.5742,151.0839,958
2008-11,ASN00041034,-28.4039,151.4703,1186
2008-11,ASN00041037,-27.3072,151.8506,1702
2008-11,ASN00041047,-28.4147,151.0828,1367
2008-11,ASN00041050,-26.7797,151.1111,1410
2008-11,ASN00041052,-26.6928,151.0964,1464
2008-11,ASN00041182,-27.1667,151.5697,1476
2008-11,ASN00041191,-27.2627,151.3747,1900
2008-11,ASN00041208,-28.3542,152.3392,2004
2008-11,ASN00041229,-28.0775,152.2625,1739
2008-11,ASN00041464,-28.1553,152.33,1570
2008-11,ASN00041469,-27.0289,151.0947,926
2008-11,ASN00041473,-28.1022,151.8119,1958
2008-11,ASN00041486,-26.9575,150.8633,1147
2008-11,ASN00041489,-28.3011,150.2936,1066
2008-11,ASN00041490,-26.9,150.7833,1350
2008-11,ASN00041493,-27.4967,150.4539,940
2008-11,ASN00041495,-28.4828,151.2831,1470
2008-11,ASN00041503,-28.2167,152.05,1420
2008-11,ASN00041504,-27.7358,151.4117,1144
2008-11,ASN00041506,-28.6561,150.6653,1238
2008-11,ASN00041507,-28.6656,150.445,1052
2008-11,ASN00041508,-27.7267,150.6453,1210
2008-11,ASN00041509,-27.6783,150.3483,1360
2008-11,ASN00041510,-27.4722,151.9481,2296
2008-11,ASN00041512,-27.3825,151.9244,2306
2008-11,ASN00041519,-28.5767,150.845,730
